PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;X1;INT10;X2a;X2b;X3M1;X3M2;X3M3;X3M4;X3M5;X3M6;X3M7;X3M8;X3M9;X3M10;X4M1;X4M2;X4M3;X4M4;X4M5;X4M6;X4M7;X4M8;X4M9;X4M10;X5M1;X5M2;X5M3;X5M4;X5M5;X5M6;X5M7;X5M8;X5M9;X5M10;X6M1;X6M2;X6M3;X6M4;X6M5;X6M6;X6M7;X6M8;X6M9;X6M10;X7M1;X7M2;X7M3;X7M4;X7M5;X7M6;X7M7;X7M8;X7M9;X7M10;X8M1;X8M2;X8M3;X8M4;X8M5;X8M6;X8M7;X8M8;X8M9;X8M10;X9M1;X9M2;X9M3;X9M4;X9M5;X9M6;X9M7;X9M8;X9M9;X9M10;X10M1;X10M2;X10M3;X11_1;X11_2;X11_3;X11_4;X11_5;X11_6;X11_7;X11_8;X11_9;X11_10;X12;X13;X14;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa.1;1;2227;55;Agent.06;924074570;1;20210809;2;11:07:00;2008;33;462;7;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091245;;;380;101;;60;60;109;103;;;;;;;;;106;105;108;;;;;;;;;;1;;4;4;;1;1;;101;110;107;109;105;;;;;;110;106;109;103;101;;;;;;4;4;3;3;3;3;2;4;2;2;5;;;;2;;3;;2;3;102;;;5;2;3;2;6;99;0;8;4;7;1992;994;105;;99;100;CO;;;539998;;;;;835687915;;;;;;;;;;;;;;;;;1;;amet adipiscing eu lorem. per natoque auctor mattis habitasse a lobortis libero velit, erat Fusce tincidunt blandit mattis e;amet adipiscing eu lorem. per natoque auctor mattis habitasse a lobortis libero velit, erat Fusce tincidunt blandit ma;;;;;;;;;2,02E+11
Grupa.1;1;2235;59;Agent.05;337113428;1;20210805;5;15:15:00;2266;38;462;7;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091257;;;362;101;;47;47;109;106;105;;;;;;;;110;104;107;102;;;;;;;;2;;2;4;1;3;;3;1;109;106;;;;;;;;;102;105;106;103;107;;;;;;4;5;2;1;1;1;2;1;2;3;;;;;;1;;;3;;103;;;0;3;2;5;10;2;8;8;5;1;1939;104;105;;99;100;CO;;;448733;;;;;;;;;;;;;;;;;;;;;;1;;lectus, Proin litora dui ornare luctus, sed turpis vel vitae condimentum libero sit suscipit non ut vestibulum ut nec adipis;;;;;;;;;;2,02E+11
Grupa.1;1;2247;63;Agent.12;830212371;1;20210730;6;13:38:00;0;0;462;6;CO;1;0;0;1;0;0;;0;0;;1;0;PL;;JA;;;32091292;;;474;101;;250;250;106;;;;;;;;;;109;104;;;;;;;;;;;;4;;4;;;3;;102;110;103;109;;;;;;;105;108;101;103;102;110;104;;;;4;3;3;5;3;4;5;1;4;4;;1;1;;;;;;5;4;105;106;107;0;6;8;6;4;6;3;6;10;3;1958;104;103;;99;100;CO;;;509255;;;;;868138850;;;;;;;;;;;;;;;;;1;;tellus vitae Phasellus non In Class eleifend condimentum leo. eu nulla volutpat, odio id, non Donec convallis dui a diam;;;;;;;;;;2,02E+11
Grupa.1;1;2250;47;Agent.06;736427617;1;20210802;2;11:02:00;1715;29;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091312;;;68;101;;430;520;104;108;102;105;109;;;;;;106;110;107;;;;;;;;;1;;2;1;3;3;999;2;5;109;103;104;106;105;102;;;;;103;104;109;101;105;;;;;;4;2;5;3;3;3;5;2;3;2;;4;3;1;2;5;;;3;;110;104;109;9;8;3;10;9;0;9;2;6;2;1947;103;101;;99;100;CO;;;295463;;;;;;;;;;;;;;;;;;;;;;1;;In libero elit orci in condimentum adipiscing mattis nec a pretium interdum In condimentum. penatibus velit, euismod Fusce p;;;;;;;;;;2,02E+11
Grupa.1;1;2265;47;Agent.03;728338675;1;20210804;4;13:55:00;1770;30;462;5;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091338;;;729;101;;30;30;106;107;110;;;;;;;;108;105;;;;;;;;;;;;;4;2;2;1;;4;106;103;108;;;;;;;;104;;;;;;;;;;2;5;5;2;4;5;2;3;4;5;;;1;;;4;;5;;;103;;;10;4;2;4;8;99;10;9;4;4;1941;102;104;;99;100;CO;;;277990;;;;;819935815;;;;;;;;;;;;;;;;;1;;suscipit faucibus tortor eu convallis himenaeos. euismod lacinia. quam et molestie non sagittis;;;;;;;;;;2,02E+11
Grupa.1;1;2279;57;Agent.06;128273587;1;20210811;4;09:52:00;1243;21;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091428;;;606;101;;40;30;105;;;;;;;;;;108;102;110;;;;;;;;;4;;;2;;;2;;2;108;;;;;;;;;;110;102;;;;;;;;;4;1;2;5;4;1;3;5;3;4;;;;;;;;3;;;110;104;105;10;9;4;4;4;5;10;3;5;3;1970;101;103;99;99;100;CO;;;555705;;;;;511527603;;;;;;;;;;;;;;;;;1;;a velit ipsum interdum sed eu in. inceptos convallis gravida tellus id, vulputate, per et Nullam ut eu. Vivamus luctus. In C;;;;;;;;;;2,02E+11
Grupa.1;1;2283;114;Agent.05;980095875;1;20210730;6;11:17:00;392;7;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091432;;;169;101;;16;32;110;104;;;;;;;;;107;103;109;102;;;;;;;;4;5;3;;;2;;3;2;103;;;;;;;;;;101;109;108;110;103;107;105;106;;;4;1;4;2;2;4;4;4;5;3;;;2;;;;;;;;107;110;;4;6;1;9;6;7;8;5;7;2;1963;102;101;;99;100;CO;;;462665;;;;;652566598;;;;;;;;;;;;;;;;;1;;aliquam. mus. Suspendisse Fusce id vehicula. Cras suscipit vestibulum nisi. Etiam ut In id aliquet, sit eu hac consequat sap;;;;;;;;;;2,02E+11
Grupa.1;1;2285;59;Agent.13;847593477;1;20210802;2;11:35:00;3445;57;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091434;;;963;101;;22;22;106;102;;;;;;;;;107;101;;;;;;;;;2;4;;;;2;5;;;;102;105;106;108;101;;;;;;103;108;109;104;106;;;;;;2;5;3;5;1;5;2;3;4;2;1;4;;;2;5;;3;;;105;;;99;99;6;2;10;7;9;5;7;3;1998;101;105;;99;100;CO;;;977776;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2287;51;Agent.13;626571056;1;20210812;5;15:35:00;2458;41;462;11;CO;8;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091444;;;363;101;;200;300;110;;;;;;;;;;104;102;101;106;108;103;;;;;2;5;3;2;;3;;4;;1;102;103;;;;;;;;;104;108;109;105;103;;;;;;5;5;3;1;3;5;5;1;4;1;;2;2;;;;;;;;107;;;6;2;4;0;9;3;9;1;7;5;1959;103;101;;99;100;CO;;;480554;;;;;;;;;;;;;;;;;;;;;;1;;metus, conubia ad egestas maximus euismod porta et scelerisque tortor velit et laoreet lacinia lorem. nec eu himenaeos.;;;;;;;;;;2,02E+11
Grupa.1;1;2296;114;Agent.07;667717122;1;20210805;5;11:08:00;1631;27;462;3;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091460;;;432;101;;160;160;102;110;103;;;;;;;;109;;;;;;;;;;;3;4;;;;;;1;2;106;;;;;;;;;;102;103;;;;;;;;;2;4;4;2;2;5;3;1;1;4;;;;;;2;;;;;108;;;0;3;8;10;4;4;5;8;8;10;1968;103;101;;99;100;CO;;;999539;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2304;57;Agent.13;146648172;1;20210802;2;14:28:00;1124;19;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091499;;;521;101;;360;400;105;;;;;;;;;;108;104;106;107;;;;;;;;;;2;3;1;3;3;;;110;109;105;108;106;;;;;;101;107;106;103;110;109;;;;;4;4;1;5;1;2;5;1;5;4;;;;;3;5;;4;5;5;101;106;;0;1;2;5;0;1;6;6;4;3;1983;103;103;;99;100;CO;;;463903;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2309;53;Agent.02;238412283;1;20210802;2;12:35:00;1909;32;462;8;CO;8;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091509;;;314;101;;500;450;107;101;108;105;;;;;;;104;102;106;;;;;;;;2;3;;5;5;4;3;3;;;101;107;110;108;109;;;;;;109;108;107;;;;;;;;4;5;1;3;5;2;5;4;1;4;1;;;;;;5;1;3;5;107;101;;5;2;2;10;5;4;0;1;5;9;1956;102;103;;99;100;CO;;;728822;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2313;61;Agent.02;352832229;1;20210809;2;14:38:00;1978;33;462;9;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091552;;;796;101;;65;65;105;104;;;;;;;;;106;;;;;;;;;;;;;4;3;2;;;;;110;103;105;101;107;;;;;;103;107;105;101;104;;;;;;4;2;5;4;5;2;3;3;3;2;4;;1;;3;;5;;;1;108;107;110;4;7;0;8;2;0;5;3;8;7;1946;102;105;;99;100;CO;;;104399;;;;;824312073;;;;;;;;;;;;;;;;;1;;euismod metus, non lacinia tellus massa. non viverra libero porttitor pellentesque id, leo Donec aliquam. libero est. mi lac;;;;;;;;;;2,02E+11
Grupa.1;1;2316;114;Agent.06;518154848;1;20210730;6;15:13:00;2200;37;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091556;;;609;101;;11;8,5;106;;;;;;;;;;107;101;108;109;110;;;;;;4;;;;;1;3;1;3;5;103;110;107;105;108;101;;;;;108;107;102;105;106;110;104;;;;3;5;5;5;2;3;2;1;4;1;2;;2;;4;;1;3;;2;107;110;;9;7;1;2;7;8;7;4;9;8;1937;104;104;;99;100;CO;;;387041;;;;;;;;;;;;;;;;;;;;;;1;;neque, Orci enim sed Sed aliquet sapien. In est. in elementum condimentum aptent scelerisque cursus Aliquam vitae sed vestib;;;;;;;;;;2,02E+11
Grupa.1;1;2324;59;Agent.15;497470158;1;20210730;6;15:11:00;3204;53;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091591;;;424;101;;1 041,00;960;105;;;;;;;;;;109;103;;;;;;;;;;;4;;4;;;;5;;106;104;107;103;101;108;;;;;104;110;;;;;;;;;5;1;5;5;2;3;5;3;3;2;2;;4;1;;4;3;2;;;109;;;7;5;2;5;0;9;5;10;9;2;1975;101;105;;99;100;CO;;;184033;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2329;51;Agent.05;394586955;1;20210802;2;10:40:00;1579;26;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091623;;;924;101;;1 600,00;1600;105;102;;;;;;;;;101;104;107;103;;;;;;;5;5;2;4;2;;3;;;;101;;;;;;;;;;105;103;109;104;110;102;101;106;;;1;3;2;2;1;2;3;3;5;4;4;;;;;;;;;;103;108;;5;5;6;8;5;6;1;6;9;10;1961;104;105;;99;100;CO;;;840542;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2355;61;Agent.07;708776272;1;20210804;4;10:46:00;1316;22;462;3;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091681;;;177;101;;100;100;104;106;102;103;;;;;;;108;;;;;;;;;;;5;5;4;;2;;1;;;107;101;109;105;104;;;;;;104;102;109;;;;;;;;5;4;1;4;2;2;2;2;5;1;5;;;2;4;;2;;5;;110;101;;10;2;7;5;10;6;10;10;4;7;1957;101;105;;99;100;CO;;;786010;;;;;875768338;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2356;63;Agent.06;470348337;1;20210810;3;11:05:00;1282;21;462;12;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091683;;;933;101;;20;20;105;;;;;;;;;;106;109;;;;;;;;;;;;;2;4;;;2;;106;105;109;101;;;;;;;105;110;;;;;;;;;2;1;1;5;1;4;2;3;3;5;4;;;;5;2;;;1;;103;107;108;5;1;1;10;2;8;3;6;8;5;1980;103;105;;99;100;CO;;;923801;;;;;7106954;;;;;;;;;;;;;;;;;1;;Integer laoreet vitae varius Phasellus in sapien. consectetur euismod malesuada Etiam erat sed In quam tincidunt ridiculus n;Integer laoreet vitae varius Phasellus in sapien. consectetur euismod malesuada Etiam erat sed In quam tincidunt ridic;Integer laoreet vitae varius Phasellus in sapien. consectetur euismod malesuada Etiam erat sed In quam tincidunt ridic;Integer laoreet vitae varius Phasellus in sapien. consectetur euismod malesuada Etiam erat sed In quam tincidunt r;;;;;;;2,02E+11
Grupa.1;1;2368;47;Agent.10;575849639;1;20210812;5;14:39:00;1670;28;462;9;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091708;;;941;101;;110;110;103;;;;;;;;;;107;110;;;;;;;;;;;2;;;;5;;;5;108;;;;;;;;;;101;109;105;110;107;;;;;;5;1;3;1;5;5;4;5;3;2;;;;;;;;4;;;109;;;7;9;2;7;10;3;6;7;8;10;1943;101;103;;99;100;CO;;;636724;;;;;;;;;;;;;;;;;;;;;;1;;leo. sit elit id placerat. odio tortor dis;;;;;;;;;;2,02E+11
Grupa.1;1;2373;40;Agent.03;766136134;1;20210806;6;15:37:00;2173;36;462;6;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091722;;;898;101;;60;60;101;;;;;;;;;;110;;;;;;;;;;4;;;;;;;;;5;105;106;102;;;;;;;;107;104;103;105;;;;;;;1;4;1;1;4;5;3;5;4;4;;2;;;4;2;;;;;107;104;;10;8;9;5;1;9;8;7;3;3;1993;102;101;;99;100;CO;;;625680;;;;;;;;;;;;;;;;;;;;;;1;;euismod dapibus, tempus Class eleifend nec In himenaeos. eget eget sagittis ipsum vel, vulputate consectetur in leo sed eu e;;;;;;;;;;2,02E+11
Grupa.1;1;2375;51;Agent.07;886543605;1;20210803;3;15:22:00;3466;58;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091750;;;933;101;;115;115;103;110;;;;;;;;;104;102;101;106;;;;;;;3;3;2;4;;5;;;;3;104;110;101;108;103;106;;;;;102;109;104;108;106;;;;;;2;2;5;5;4;1;2;3;2;2;4;;3;3;;3;;3;;1;110;;;2;4;4;6;2;5;2;4;1;4;1949;102;105;;99;100;CO;;;485919;;;;;41356262;;;;;;;;;;;;;;;;;1;;luctus, sagittis. vel In et Phasellus est, orci. ipsum, Fusce lacinia vulputate quam tincidunt lorem. Praesent vitae element;;;;;;;;;;2,02E+11
Grupa.1;1;2386;51;Agent.09;311484453;1;20210805;5;10:03:00;1012;17;462;9;CO;9;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091773;;;735;101;;250;280;108;101;102;105;;;;;;;109;;;;;;;;;;5;2;;;4;;;1;4;;109;;;;;;;;;;103;110;102;108;;;;;;;1;4;5;1;5;2;1;2;2;4;;;;;;;;;1;;105;103;;4;99;2;1;99;9;7;8;3;6;1973;101;102;;99;100;CO;;;840284;;;;;881776735;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2,02E+11
Grupa.1;1;2391;45;Agent.10;796585943;1;20210730;6;12:46:00;1775;30;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091815;;;253;101;;469;386;108;105;;;;;;;;;109;104;107;103;;;;;;;;;5;2;2;;5;4;1;;101;107;;;;;;;;;108;;;;;;;;;;3;3;4;3;1;2;3;5;4;2;3;;;;;;3;;;;108;106;;0;2;4;8;9;7;8;10;10;3;1988;103;105;;99;100;CO;;;475839;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2403;53;Agent.13;12723154;1;20210803;3;15:17:00;1495;25;462;8;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091916;;;983;101;;60;80;109;;;;;;;;;;101;103;107;102;;;;;;;2;5;3;;;;4;;4;;106;108;110;105;;;;;;;103;108;104;106;101;;;;;;1;2;1;2;1;5;3;1;5;5;;;;;4;5;;3;;1;108;;;7;99;8;0;6;0;0;4;6;10;1945;101;102;;99;100;CO;;;361788;;;;;;673905804;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2407;59;Agent.12;450937187;1;20210730;6;13:10:00;2318;39;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091956;;;750;101;;270;270;110;106;104;;;;;;;;107;101;;;;;;;;;1;;;5;;3;2;;;4;103;108;110;104;107;;;;;;102;101;103;;;;;;;;5;3;3;5;2;2;1;2;5;4;;;4;4;;;1;3;;5;106;105;;99;8;9;3;7;5;9;2;10;5;1979;103;102;;99;100;CO;;;984392;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2418;55;Agent.12;869770286;1;20210805;5;13:55:00;1571;26;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092025;;;926;101;;10;30;104;107;;;;;;;;;101;108;;;;;;;;;5;;;1;;;4;2;;;109;110;106;105;;;;;;;103;110;108;109;106;;;;;;4;5;4;1;5;1;5;2;4;3;;;;;1;5;;;2;1;107;;;4;4;1;6;0;2;5;1;3;10;1995;103;101;;99;100;CO;;;989213;;;;;144151367;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2430;63;Agent.10;533522208;1;20210803;3;16:09:00;1193;20;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092132;;;123;101;;60;60;101;;;;;;;;;;103;110;;;;;;;;;3;;2;;;;;;;4;108;102;;;;;;;;;108;101;107;102;104;;;;;;5;3;4;2;5;3;3;3;3;5;;4;;;;;;4;;;105;;;1;6;7;8;7;2;4;7;10;3;1984;102;103;;99;100;CO;;;193347;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2437;114;Agent.06;202177027;1;20210804;4;09:37:00;1550;26;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092179;;;27;101;;500;500;107;103;102;;;;;;;;108;101;;;;;;;;;2;1;5;;;;2;4;;;103;105;101;102;;;;;;;107;102;110;106;101;105;;;;;5;2;5;2;1;1;5;5;4;4;5;1;5;;5;;;;;;102;106;;3;3;99;9;8;2;7;6;9;8;1991;102;103;;99;100;CO;;;350832;;;;;;;;;;;;;;;;;;;;;;1;;non blandit Sed vestibulum Phasellus litora bibendum orci commodo turpis, suscipit Cras volutpat, volutpat, ad id Cras dictu;;;;;;;;;;2,02E+11
Grupa.1;1;2441;45;Agent.09;723588280;1;20210812;5;14:36:00;1737;29;462;12;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092225;;;942;101;;970;1300;110;;;;;;;;;;103;106;109;108;;;;;;;;;5;;;2;;4;5;1;106;109;110;;;;;;;;104;103;108;105;102;;;;;;5;5;3;1;1;4;2;3;2;3;;;;;;3;;;5;4;103;105;;0;1;5;8;4;3;3;9;6;10;1969;103;103;;99;100;CO;;;118597;;;;;251703529;;;;;;;;;;;;;;;;;1;;sed in. blandit montes, dis per Cras sed Cras ornare In in orci nostra, elit, sed gravida a Phasellus ex felis. sollicitudin;sed in. blandit montes, dis per Cras sed Cras ornare In in orci nostra, elit, sed gravida a Phasellus ex felis. sollic;sed in. blandit montes, dis per Cras sed Cras ornare In in orci nostra, elit, sed gravida a Phasellus ex felis. sollic;;;;;;;;2,02E+11
Grupa.1;1;2455;63;Agent.05;863884628;1;20210809;2;14:28:00;1268;21;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092252;;;138;101;;80;100;109;101;;;;;;;;;102;;;;;;;;;;3;5;;;;;;;2;;103;110;101;107;108;;;;;;104;101;102;108;107;109;;;;;4;3;2;4;2;3;2;3;4;1;3;;3;;;;3;5;;4;105;;;3;10;10;2;10;3;1;4;1;7;1979;101;101;;99;100;CO;;;871662;;;;;;;;;;;;;;;;;;;;;;1;;Pellentesque suscipit eget, dolor felis, litora nisi. et euismod et vestibulum sollicitudin enim vulputate eleifend commodo;Pellentesque suscipit eget, dolor felis, litora nisi. et euismod et vestibulum sollicitudin enim vulputate eleifend co;;;;;;;;;2,02E+11
Grupa.1;1;2466;59;Agent.07;144369765;1;20210803;3;15:23:00;1866;31;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092271;;;916;101;;750;750;107;;;;;;;;;;101;104;108;;;;;;;;2;;;3;;;4;3;;;104;110;103;107;109;106;;;;;106;109;;;;;;;;;4;4;2;5;2;4;5;5;3;4;;;4;5;;1;1;;1;1;101;105;106;5;0;1;5;4;2;10;5;3;6;1977;101;102;;99;100;CO;;;709859;;;;;;;;;;;;;;;;;;;;;;1;;amet, nisl sem consectetur lectus nibh et non in. id Etiam In erat ipsum felis. amet, commodo elit. sed nec sapien elit;amet, nisl sem consectetur lectus nibh et non in. id Etiam In erat ipsum felis. amet, commodo elit. sed nec sapien eli;;;;;;;;;2,02E+11
Grupa.1;1;2470;51;Agent.07;808341412;1;20210804;4;18:05:00;0;0;462;6;CO;4;0;0;1;0;0;;0;0;;1;0;PL;;LQ;;;32092275;;;365;101;;35;50;105;;;;;;;;;;107;104;108;;;;;;;;;;;2;4;;4;5;;;109;105;106;103;104;110;;;;;105;108;101;110;109;104;;;;;3;3;1;5;1;3;2;1;4;1;;;1;4;3;1;;;3;3;105;108;;10;2;10;99;4;7;1;6;5;2;1983;104;103;;99;100;CO;;;353456;;;;;;;;;;;;;;;;;;;;;;1;;orci. tortor aliquet in vitae luctus. In aptent id vel, in tellus vel Fusce massa. neque, id vestibulum nec orci gravida in;orci. tortor aliquet in vitae luctus. In aptent id vel, in tellus vel Fusce massa. neque, id vestibulum nec orci gravi;;;;;;;;;2,02E+11
Grupa.1;1;2484;47;Agent.10;170160752;1;20210802;2;10:58:00;1646;27;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092309;;;846;101;;95;88;103;105;109;110;101;;;;;;104;;;;;;;;;;4;;4;2;3;;;;4;2;107;106;102;105;;;;;;;107;;;;;;;;;;5;4;1;3;4;5;1;1;1;3;;5;;;5;5;3;;;;105;;;0;5;8;9;3;1;9;9;4;3;1963;103;103;;99;100;CO;;;787955;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2489;114;Agent.15;69314655;1;20210731;7;13:06:00;1630;27;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092323;;;431;101;;44;80;109;101;;;;;;;;;102;106;108;107;110;;;;;;1;5;;;;5;1;2;3;1;104;;;;;;;;;;105;103;109;101;102;;;;;;5;4;1;1;3;5;4;3;4;4;;;;2;;;;;;;110;103;;10;2;10;4;3;6;4;6;2;10;1957;101;103;;99;100;CO;;;775633;;;;;338214585;;;;;;;;;;;;;;;;;1;;est. posuere. lectus, nostra, porta dis et condimentum. tortor;;;;;;;;;;2,02E+11
Grupa.1;1;2509;59;Agent.10;162441153;1;20210810;3;09:18:00;1348;22;462;5;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092360;;;7;101;;40;60;102;104;107;109;;;;;;;110;106;108;101;;;;;;;2;2;;4;;5;1;2;3;2;110;106;101;102;;;;;;;110;103;105;107;108;;;;;;5;4;5;3;2;3;2;5;3;1;5;4;;;;5;;;;5;107;105;;1;6;10;0;6;1;8;1;5;3;1978;103;104;;99;100;CO;;;527318;;;;;;;;;;;;;;;;;;;;;;1;;neque torquent et lectus, Donec;;;;;;;;;;2,02E+11
Grupa.1;1;2520;47;Agent.12;292559246;1;20210805;5;09:51:00;2002;33;462;8;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092368;;;238;101;;20;20;104;109;;;;;;;;;102;108;;;;;;;;;;1;;2;;;;1;2;;110;101;104;108;;;;;;;101;102;;;;;;;;;2;1;3;3;2;3;1;3;4;3;5;;;2;;;;2;;2;101;106;;0;8;7;4;2;1;10;4;7;4;1938;103;104;;99;100;CO;;;343001;;;;;181721885;;;;;;;;;;;;;;;;;1;;libero non dapibus nisi. sagittis. lacinia placerat. sit Cras natoque litora sed non vulputate velit sed suscipit platea vul;libero non dapibus nisi. sagittis. lacinia placerat. sit Cras natoque litora sed non vulputate velit sed suscipit plat;;;;;;;;;2,02E+11
Grupa.1;1;2523;47;Agent.15;151541426;1;20210730;6;16:19:00;2417;40;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092370;;;933;101;;153;173;104;;;;;;;;;;103;101;;;;;;;;;2;;2;3;;;;;;;110;;;;;;;;;;107;108;101;110;;;;;;;4;4;2;5;5;4;3;3;3;3;;;;;;;;;;3;109;;;4;6;1;99;2;2;7;1;3;6;1973;103;103;;99;100;CO;;;243375;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2527;45;Agent.11;374514579;1;20210812;5;10:36:00;1345;22;462;16;CO;9;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092376;;;974;101;;10;10;101;;;;;;;;;;108;105;109;104;107;106;;;;;1;;;4;3;2;3;3;1;;101;107;104;108;;;;;;;109;;;;;;;;;;5;2;5;5;1;1;2;5;3;1;5;;;1;;;1;2;;;101;;;6;9;9;0;8;8;3;7;9;5;1991;104;104;99;99;100;CO;;;356451;;;;;;;;;;;;;;;;;;;;;;1;;vitae sociosqu ante. ad dapibus, gravida ligula a parturient vitae parturient sem lacinia. pretium vitae dui. lorem. Donec l;vitae sociosqu ante. ad dapibus, gravida ligula a parturient vitae parturient sem lacinia. pretium vitae dui. lorem. D;;;;;;;;;2,02E+11
Grupa.1;1;2545;61;Agent.13;662694334;1;20210807;7;12:01:00;1383;23;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092411;;;688;101;;400;320;109;;;;;;;;;;102;104;110;;;;;;;;;5;;5;;;;;5;4;105;;;;;;;;;;107;110;;;;;;;;;5;2;1;2;1;3;2;4;3;2;;;;;4;;;;;;103;105;;1;2;1;4;0;10;8;5;2;2;1945;102;102;;99;100;CO;;;919863;;;;;377730077;;;;;;;;;;;;;;;;;1;;Cras metus, condimentum Fusce In viverra ut elit, id Fusce aptent nec eget sapien neque, egestas volutpat, blandit auctor qu;;;;;;;;;;2,02E+11
